    -2607.956  -2698.154  -2508.892  -2353.402  -2304.818  -2270.277  
    -2304.635  -2366.439  -2347.37  -2290.094  -2275.99  -2295.13  -2267.08  
    -2228.432  -2190.866  -2110.456  -2156.403  -2068.057  -1995.334  
    -2026.688  -2200.332  -2288.114  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300 
  -3451.427  -3461.293  -3448.915  -3443.95  -3458.282  -3448.495  -3429.964  
    -3417.892  -3413.972  -3414.409  -3415.719  -3415.541  -3414.037  
    -3415.508  -3417.783  -3418.904  -3418.98  -3418.2  -3419.476  -3419.501  
    -3416.552  -3413.053  -3407.655  -3403.523  -3403.186  -3402.939  
    -3402.56  -3400.023  -3396.217  -3394.99  -3388.514  -3374.772  
    -3372.217  -3365.2  -3354.779  -3345.317  -3339.111  -3333.156  
    -3320.386  -3304.027  -3288.433  -3278.604  -3283.688  -3268.623  
    -3254.914  -3244.901  -3224.157  -3207.773  -3181.072  -3161.022  
    -3164.985  -3176.665  -3150.877  -3126.849  -3087.909  -3075.856  
    -3050.945  -3025.856  -3000.884  -2969.009  -2955.119  -2881.327  
    -2818.286  -2769.387  -2695.512  -2562.978  -2429.065  -2290.114  
    -2188.284  -2124.094  -2084.097  -2073.213  -2063.582  -1994.235  
    -1847.084  -1615.747  -1445.576  -1249.982  -1050.666  -850.261  
    -626.7009  -436.8047  -343.8291  -287.7723  -248.9105  -216.9727  
    -202.1944  -192.544  -179.359  -168.4813  -168.0212  -173.1098  
    -173.4991  -165.503  -156.5329  -156.8253  -178.7405  -223.5065  
    -253.4289  -186.9004  -166.3113  -163.5965  -160.1288  -158.6566  
    -159.6414  -162.1233  -163.876  -164.5859  -167.2318  -170.746  
    -173.4223  -174.6812  -180.9603  -205.8186  -242.2899  -300.7657  
    -390.7287  -475.0194  -615.5649  -634.414  -827.8843  -1294.374  
    -1593.983  -1717.054  -1764.21  -1784.892  -1807.242  -1835.598  
    -1878.478  -1942.072  -1989.525  -2018.159  -2048.692  -2108.655  
    -2161.197  -2199.994  -2225.549  -2272.688  -2319.038  -2371.226  
    -2401.4  -2448.068  -2532.19  -2602.766  -2626.191  -2631.251  -2653.364  
    -2639.725  -2646.192  -2661.639  -2679.024  -2685.929  -2695.523  
    -2707.218  -2716.766  -2729.341  -2753.235  -2774.579  -2788.772  
    -2811.546  -2856.455  -2910.94  -2910.564  -2899.197  -2897.247  
    -2906.135  -2923.182  -2946.057  -2966.112  -2970.044  -2969.139  
    -2987.546  -3017.466  -3038.124  -3048.137  -3059.341  -3034.308  
    -3020.368  -3022.706  -3024.479  -3030.205  -3039.5  -3040.184  
    -3032.221  -3013.882  -3017.779  -3012.785  -2986.146  -2950.006  
    -2959.139  -2973.047  -2895.469  -2828.947  -2841.41  -2887.879  
    -2925.537  -2799.688  -2695.841  -2670.167  -2692.913  -2759.598  
    -2823.458  -2844.707  -2797.038  -2845.391  -2989.635  -3087.052  
    -3118.03  -3051.179  -2908.362  -2856.181  -2803.394  -2697.894  
    -2579.442  -2482.373  -2540.206  -2602.944  -2586.507  -2537.371  
    -2655.894  -2760.629  -2642.622  -2629.109  -2799.305  -2609.026  
    -2442.435  -2346.931  -2332.367  -2323.083  -2344.897  -2353.474  
    -2334.198  -2286.621  -2283.528  -2288.568  -2217.049  -2157.427  
    -2088.283  -2154.37  -2089.544  -1957.083  -1905.892  -1980.68  
    -2186.329  -2286.399  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
